tag,zeit,verbrauch_haushalt,produktion_solar,panels_online,eigenverbrauch,einspeisung,netzbezug
2024-07-17,19:00,1.95,1.25,16,1.25,0.0,0.7
2024-07-17,20:00,1.98,0.0,16,0.0,0.0,1.98
2024-07-17,21:00,2.19,0.0,16,0.0,0.0,2.19
2024-07-17,22:00,0.92,0.0,16,0.0,0.0,0.92
2024-07-17,23:00,0.47,0.0,16,0.0,0.0,0.47
2024-07-18,00:00,0.13,0.0,16,0.0,0.0,0.13
2024-07-18,01:00,0.12,0.0,16,0.0,0.0,0.12
2024-07-18,02:00,0.1,0.0,16,0.0,0.0,0.1
2024-07-18,03:00,0.24,0.0,16,0.0,0.0,0.24
2024-07-18,04:00,0.1,0.0,16,0.0,0.0,0.1
2024-07-18,05:00,0.27,0.0,16,0.0,0.0,0.27
2024-07-18,06:00,1.85,0.0,16,0.0,0.0,1.85
2024-07-18,07:00,1.22,0.75,16,0.75,0.0,0.47
2024-07-18,08:00,1.49,2.43,16,1.49,0.9400000000000002,0.0
2024-07-18,09:00,0.29,2.09,16,0.29,1.7999999999999998,0.0
2024-07-18,10:00,0.25,2.63,16,0.25,2.38,0.0
2024-07-18,11:00,0.52,3.03,16,0.52,2.51,0.0
2024-07-18,12:00,0.43,3.28,16,0.43,2.8499999999999996,0.0
2024-07-18,13:00,0.08,1.4,16,0.08,1.3199999999999998,0.0
2024-07-18,14:00,0.4,5.46,16,0.4,5.06,0.0
2024-07-18,15:00,0.84,5.05,16,0.84,4.21,0.0
2024-07-18,16:00,0.6,4.38,16,0.6,3.78,0.0
2024-07-18,17:00,2.67,3.27,15,2.67,0.6000000000000001,0.0
2024-07-18,18:00,1.88,2.43,16,1.88,0.5500000000000003,0.0
2024-07-18,19:00,1.93,0.31,16,0.31,0.0,1.6199999999999999
2024-07-18,20:00,1.77,0.0,13,0.0,0.0,1.77
2024-07-18,21:00,1.53,0.0,16,0.0,0.0,1.53
2024-07-18,22:00,0.6,0.0,16,0.0,0.0,0.6
2024-07-18,23:00,0.41,0.0,16,0.0,0.0,0.41
2024-07-19,00:00,0.15,0.0,16,0.0,0.0,0.15
2024-07-19,01:00,0.18,0.0,16,0.0,0.0,0.18
2024-07-19,02:00,0.22,0.0,16,0.0,0.0,0.22
2024-07-19,03:00,0.2,0.0,16,0.0,0.0,0.2
2024-07-19,04:00,0.23,0.0,16,0.0,0.0,0.23
2024-07-19,05:00,0.27,0.0,16,0.0,0.0,0.27
2024-07-19,06:00,1.51,0.0,16,0.0,0.0,1.51
2024-07-19,07:00,1.83,1.25,16,1.25,0.0,0.5800000000000001
2024-07-19,08:00,2.23,2.43,16,2.23,0.20000000000000018,0.0
2024-07-19,09:00,0.58,0.87,16,0.58,0.29000000000000004,0.0
2024-07-19,10:00,0.54,2.63,16,0.54,2.09,0.0
2024-07-19,11:00,0.35,3.03,16,0.35,2.6799999999999997,0.0
2024-07-19,12:00,0.26,3.28,16,0.26,3.0199999999999996,0.0
2024-07-19,13:00,0.95,3.36,16,0.95,2.41,0.0
2024-07-19,14:00,0.45,3.28,16,0.45,2.8299999999999996,0.0
2024-07-19,15:00,0.17,3.03,16,0.17,2.86,0.0
2024-07-19,16:00,0.86,2.63,16,0.86,1.77,0.0
2024-07-19,17:00,1.53,2.09,16,1.53,0.5599999999999998,0.0
2024-07-19,18:00,1.88,2.43,16,1.88,0.5500000000000003,0.0
2024-07-19,19:00,2.19,0.7,15,0.7,0.0,1.49
2024-07-19,20:00,1.27,0.0,16,0.0,0.0,1.27
2024-07-19,21:00,1.85,0.0,16,0.0,0.0,1.85
2024-07-19,22:00,0.49,0.0,16,0.0,0.0,0.49
2024-07-19,23:00,0.49,0.0,16,0.0,0.0,0.49
2024-07-20,00:00,0.13,0.0,16,0.0,0.0,0.13
2024-07-20,01:00,0.22,0.0,16,0.0,0.0,0.22
2024-07-20,02:00,0.25,0.0,16,0.0,0.0,0.25
2024-07-20,03:00,0.19,0.0,16,0.0,0.0,0.19
2024-07-20,04:00,0.22,0.0,16,0.0,0.0,0.22
2024-07-20,05:00,0.2,0.0,16,0.0,0.0,0.2
2024-07-20,06:00,1.47,0.0,16,0.0,0.0,1.47
2024-07-20,07:00,1.32,0.75,16,0.75,0.0,0.5700000000000001
2024-07-20,08:00,1.28,0.61,16,0.61,0.0,0.67
2024-07-20,09:00,0.54,2.09,16,0.54,1.5499999999999998,0.0
2024-07-20,10:00,0.37,2.63,16,0.37,2.26,0.0
2024-07-20,11:00,0.37,0.5,16,0.37,0.13,0.0
2024-07-20,12:00,0.76,5.46,16,0.76,4.7,0.0
2024-07-20,13:00,0.16,5.6,16,0.16,5.4399999999999995,0.0
2024-07-20,14:00,0.27,3.28,16,0.27,3.01,0.0
2024-07-20,15:00,0.3,1.26,16,0.3,0.96,0.0
2024-07-20,16:00,0.63,4.38,16,0.63,3.75,0.0
2024-07-20,17:00,1.7,3.49,16,1.7,1.7900000000000003,0.0
2024-07-20,18:00,1.45,2.43,16,1.45,0.9800000000000002,0.0
2024-07-20,19:00,1.43,1.25,16,1.25,0.0,0.17999999999999994
2024-07-20,20:00,1.3,0.0,16,0.0,0.0,1.3
2024-07-20,21:00,2.25,0.0,16,0.0,0.0,2.25
2024-07-20,22:00,0.5,0.0,16,0.0,0.0,0.5
2024-07-20,23:00,0.64,0.0,16,0.0,0.0,0.64
2024-07-21,00:00,0.28,0.0,16,0.0,0.0,0.28
2024-07-21,01:00,0.19,0.0,16,0.0,0.0,0.19
2024-07-21,02:00,0.16,0.0,16,0.0,0.0,0.16
2024-07-21,03:00,0.31,0.0,16,0.0,0.0,0.31
2024-07-21,04:00,0.17,0.0,16,0.0,0.0,0.17
2024-07-21,05:00,0.13,0.0,16,0.0,0.0,0.13
2024-07-21,06:00,1.52,0.0,16,0.0,0.0,1.52
2024-07-21,07:00,1.61,0.75,16,0.75,0.0,0.8600000000000001
2024-07-21,08:00,1.36,2.43,16,1.36,1.07,0.0
2024-07-21,09:00,0.51,2.09,16,0.51,1.5799999999999998,0.0
2024-07-21,10:00,0.64,4.38,16,0.64,3.7399999999999998,0.0
2024-07-21,11:00,0.63,1.26,16,0.63,0.63,0.0
2024-07-21,12:00,0.75,5.46,16,0.75,4.71,0.0
2024-07-21,13:00,0.11,3.36,16,0.11,3.25,0.0
2024-07-21,14:00,0.58,5.46,16,0.58,4.88,0.0
2024-07-21,15:00,0.69,0.5,16,0.5,0.0,0.18999999999999995
2024-07-21,16:00,0.61,1.09,16,0.61,0.4800000000000001,0.0
2024-07-21,17:00,2.49,0.71,13,0.71,0.0,1.7800000000000002
2024-07-21,18:00,2.13,2.43,16,2.13,0.30000000000000027,0.0
2024-07-21,19:00,2.18,0.75,16,0.75,0.0,1.4300000000000002
2024-07-21,20:00,2.45,0.0,16,0.0,0.0,2.45
2024-07-21,21:00,2.26,0.0,16,0.0,0.0,2.26
2024-07-21,22:00,0.54,0.0,16,0.0,0.0,0.54
2024-07-21,23:00,0.53,0.0,16,0.0,0.0,0.53
2024-07-22,00:00,0.22,0.0,16,0.0,0.0,0.22
2024-07-22,01:00,0.21,0.0,16,0.0,0.0,0.21
2024-07-22,02:00,0.22,0.0,16,0.0,0.0,0.22
2024-07-22,03:00,0.22,0.0,16,0.0,0.0,0.22
2024-07-22,04:00,0.28,0.0,16,0.0,0.0,0.28
2024-07-22,05:00,0.19,0.0,16,0.0,0.0,0.19
2024-07-22,06:00,1.56,0.0,16,0.0,0.0,1.56
2024-07-22,07:00,1.77,1.25,16,1.25,0.0,0.52
2024-07-22,08:00,1.78,1.46,16,1.46,0.0,0.32000000000000006
2024-07-22,09:00,0.77,2.09,16,0.77,1.3199999999999998,0.0
2024-07-22,10:00,0.3,4.38,16,0.3,4.08,0.0
2024-07-22,11:00,0.66,3.03,16,0.66,2.3699999999999997,0.0
2024-07-22,12:00,0.53,1.36,16,0.53,0.8300000000000001,0.0
2024-07-22,13:00,0.54,5.6,16,0.54,5.06,0.0
2024-07-22,14:00,0.27,5.46,16,0.27,5.1899999999999995,0.0
2024-07-22,15:00,0.46,3.03,16,0.46,2.57,0.0
2024-07-22,16:00,0.48,2.63,16,0.48,2.15,0.0
2024-07-22,17:00,2.8,2.09,16,2.09,0.0,0.71
2024-07-22,18:00,1.88,2.43,16,1.88,0.5500000000000003,0.0
2024-07-22,19:00,2.34,1.25,16,1.25,0.0,1.0899999999999999
2024-07-22,20:00,2.48,0.0,16,0.0,0.0,2.48
2024-07-22,21:00,1.8,0.0,16,0.0,0.0,1.8
2024-07-22,22:00,0.65,0.0,16,0.0,0.0,0.65
2024-07-22,23:00,0.22,0.0,16,0.0,0.0,0.22
2024-07-23,00:00,0.17,0.0,16,0.0,0.0,0.17
2024-07-23,01:00,0.26,0.0,16,0.0,0.0,0.26
2024-07-23,02:00,0.15,0.0,16,0.0,0.0,0.15
2024-07-23,03:00,0.2,0.0,16,0.0,0.0,0.2
2024-07-23,04:00,0.18,0.0,16,0.0,0.0,0.18
2024-07-23,05:00,0.14,0.0,16,0.0,0.0,0.14
2024-07-23,06:00,1.99,0.0,16,0.0,0.0,1.99
2024-07-23,07:00,1.13,0.75,16,0.75,0.0,0.3799999999999999
2024-07-23,08:00,1.8,2.43,16,1.8,0.6300000000000001,0.0
2024-07-23,09:00,0.54,2.09,16,0.54,1.5499999999999998,0.0
2024-07-23,10:00,0.61,4.38,16,0.61,3.77,0.0
2024-07-23,11:00,0.3,3.03,16,0.3,2.73,0.0
2024-07-23,12:00,0.09,5.46,16,0.09,5.37,0.0
2024-07-23,13:00,0.5,5.6,16,0.5,5.1,0.0
2024-07-23,14:00,0.57,1.36,16,0.57,0.7900000000000001,0.0
2024-07-23,15:00,0.38,5.05,16,0.38,4.67,0.0
2024-07-23,16:00,0.54,2.63,16,0.54,2.09,0.0
2024-07-23,17:00,2.64,3.49,16,2.64,0.8500000000000001,0.0
2024-07-23,18:00,3.3,1.46,16,1.46,0.0,1.8399999999999999
2024-07-23,19:00,1.22,1.25,16,1.22,0.030000000000000027,0.0
2024-07-23,20:00,2.03,0.0,16,0.0,0.0,2.03
2024-07-23,21:00,1.94,0.0,16,0.0,0.0,1.94
2024-07-23,22:00,0.77,0.0,16,0.0,0.0,0.77
2024-07-23,23:00,0.43,0.0,16,0.0,0.0,0.43
2024-07-24,00:00,0.35,0.0,16,0.0,0.0,0.35
2024-07-24,01:00,0.12,0.0,16,0.0,0.0,0.12
2024-07-24,02:00,0.2,0.0,16,0.0,0.0,0.2
2024-07-24,03:00,0.09,0.0,16,0.0,0.0,0.09
2024-07-24,04:00,0.18,0.0,16,0.0,0.0,0.18
2024-07-24,05:00,0.05,0.0,16,0.0,0.0,0.05
2024-07-24,06:00,1.12,0.0,16,0.0,0.0,1.12
2024-07-24,07:00,1.66,1.25,16,1.25,0.0,0.4099999999999999
2024-07-24,08:00,1.48,2.43,16,1.48,0.9500000000000002,0.0
2024-07-24,09:00,0.19,0.87,16,0.19,0.6799999999999999,0.0
2024-07-24,10:00,0.45,1.09,16,0.45,0.6400000000000001,0.0
2024-07-24,11:00,0.52,5.05,16,0.52,4.529999999999999,0.0
2024-07-24,12:00,0.46,5.46,16,0.46,5.0,0.0
2024-07-24,13:00,0.11,3.36,16,0.11,3.25,0.0
2024-07-24,14:00,0.56,5.46,16,0.56,4.9,0.0
2024-07-24,15:00,0.28,5.05,16,0.28,4.77,0.0
2024-07-24,16:00,0.2,1.09,16,0.2,0.8900000000000001,0.0
2024-07-24,17:00,1.66,2.09,16,1.66,0.42999999999999994,0.0
2024-07-24,18:00,2.04,2.43,16,2.04,0.3900000000000001,0.0
2024-07-24,19:00,1.36,1.25,16,1.25,0.0,0.1100000000000001
2024-07-24,20:00,1.99,0.0,16,0.0,0.0,1.99
2024-07-24,21:00,1.24,0.0,16,0.0,0.0,1.24
2024-07-24,22:00,0.49,0.0,16,0.0,0.0,0.49
2024-07-24,23:00,0.53,0.0,16,0.0,0.0,0.53
2024-07-25,00:00,0.15,0.0,14,0.0,0.0,0.15
2024-07-25,01:00,0.19,0.0,16,0.0,0.0,0.19
2024-07-25,02:00,0.21,0.0,16,0.0,0.0,0.21
2024-07-25,03:00,0.15,0.0,16,0.0,0.0,0.15
2024-07-25,04:00,0.13,0.0,16,0.0,0.0,0.13
2024-07-25,05:00,0.2,0.0,16,0.0,0.0,0.2
2024-07-25,06:00,1.45,0.0,16,0.0,0.0,1.45
2024-07-25,07:00,1.13,1.25,16,1.13,0.1200000000000001,0.0
2024-07-25,08:00,1.79,2.43,16,1.79,0.6400000000000001,0.0
2024-07-25,09:00,0.13,2.09,16,0.13,1.96,0.0
2024-07-25,10:00,0.47,1.09,16,0.47,0.6200000000000001,0.0
2024-07-25,11:00,0.53,5.05,16,0.53,4.52,0.0
2024-07-25,12:00,0.59,5.46,16,0.59,4.87,0.0
2024-07-25,13:00,0.59,3.36,16,0.59,2.77,0.0
2024-07-25,14:00,0.64,5.46,16,0.64,4.82,0.0
2024-07-25,15:00,0.57,3.03,16,0.57,2.46,0.0
2024-07-25,16:00,0.24,4.38,16,0.24,4.14,0.0
2024-07-25,17:00,1.88,3.49,16,1.88,1.6100000000000003,0.0
2024-07-25,18:00,2.79,1.46,16,1.46,0.0,1.33
2024-07-25,19:00,1.82,1.25,16,1.25,0.0,0.5700000000000001
2024-07-25,20:00,1.52,0.0,16,0.0,0.0,1.52
2024-07-25,21:00,2.62,0.0,16,0.0,0.0,2.62
2024-07-25,22:00,0.61,0.0,16,0.0,0.0,0.61
2024-07-25,23:00,0.69,0.0,16,0.0,0.0,0.69
2024-07-26,00:00,0.23,0.0,16,0.0,0.0,0.23
2024-07-26,01:00,0.32,0.0,16,0.0,0.0,0.32
2024-07-26,02:00,0.2,0.0,16,0.0,0.0,0.2
2024-07-26,03:00,0.2,0.0,16,0.0,0.0,0.2
2024-07-26,04:00,0.23,0.0,16,0.0,0.0,0.23
2024-07-26,05:00,0.13,0.0,16,0.0,0.0,0.13
2024-07-26,06:00,1.64,0.0,16,0.0,0.0,1.64
2024-07-26,07:00,1.86,0.31,16,0.31,0.0,1.55
2024-07-26,08:00,1.28,2.43,16,1.28,1.1500000000000001,0.0
2024-07-26,09:00,0.67,0.71,13,0.67,0.039999999999999925,0.0
2024-07-26,10:00,0.15,2.63,16,0.15,2.48,0.0
2024-07-26,11:00,0.52,3.03,16,0.52,2.51,0.0
2024-07-26,12:00,0.41,1.36,16,0.41,0.9500000000000002,0.0
2024-07-26,13:00,0.78,5.6,16,0.78,4.819999999999999,0.0
2024-07-26,14:00,0.66,1.36,16,0.66,0.7000000000000001,0.0
2024-07-26,15:00,0.81,0.5,16,0.5,0.0,0.31000000000000005
2024-07-26,16:00,0.23,2.63,16,0.23,2.4,0.0
2024-07-26,17:00,2.48,3.49,16,2.48,1.0100000000000002,0.0
2024-07-26,18:00,1.75,0.24,16,0.24,0.0,1.51
2024-07-26,19:00,2.59,0.31,16,0.31,0.0,2.28
2024-07-26,20:00,1.86,0.0,16,0.0,0.0,1.86
2024-07-26,21:00,2.16,0.0,16,0.0,0.0,2.16
2024-07-26,22:00,0.53,0.0,16,0.0,0.0,0.53
2024-07-26,23:00,0.97,0.0,16,0.0,0.0,0.97
2024-07-27,00:00,0.22,0.0,16,0.0,0.0,0.22
2024-07-27,01:00,0.22,0.0,16,0.0,0.0,0.22
2024-07-27,02:00,0.24,0.0,16,0.0,0.0,0.24
2024-07-27,03:00,0.16,0.0,16,0.0,0.0,0.16
2024-07-27,04:00,0.14,0.0,16,0.0,0.0,0.14
2024-07-27,05:00,0.18,0.0,16,0.0,0.0,0.18
2024-07-27,06:00,1.48,0.0,16,0.0,0.0,1.48
2024-07-27,07:00,1.38,0.75,16,0.75,0.0,0.6299999999999999
2024-07-27,08:00,1.66,1.46,16,1.46,0.0,0.19999999999999996
2024-07-27,09:00,0.41,2.09,16,0.41,1.68,0.0
2024-07-27,10:00,0.42,4.38,16,0.42,3.96,0.0
2024-07-27,11:00,0.45,3.03,16,0.45,2.5799999999999996,0.0
2024-07-27,12:00,0.25,5.46,16,0.25,5.21,0.0
2024-07-27,13:00,0.62,5.6,16,0.62,4.9799999999999995,0.0
2024-07-27,14:00,0.62,5.46,16,0.62,4.84,0.0
2024-07-27,15:00,0.35,1.26,16,0.35,0.91,0.0
2024-07-27,16:00,0.73,4.38,16,0.73,3.65,0.0
2024-07-27,17:00,2.26,2.09,16,2.09,0.0,0.16999999999999993
2024-07-27,18:00,1.73,1.46,16,1.46,0.0,0.27
2024-07-27,19:00,1.98,1.25,16,1.25,0.0,0.73
2024-07-27,20:00,2.11,0.0,16,0.0,0.0,2.11
2024-07-27,21:00,1.79,0.0,16,0.0,0.0,1.79
2024-07-27,22:00,0.38,0.0,16,0.0,0.0,0.38
2024-07-27,23:00,0.91,0.0,16,0.0,0.0,0.91
2024-07-28,00:00,0.22,0.0,16,0.0,0.0,0.22
2024-07-28,01:00,0.19,0.0,16,0.0,0.0,0.19
2024-07-28,02:00,0.25,0.0,16,0.0,0.0,0.25
2024-07-28,03:00,0.17,0.0,16,0.0,0.0,0.17
2024-07-28,04:00,0.21,0.0,16,0.0,0.0,0.21
2024-07-28,05:00,0.26,0.0,16,0.0,0.0,0.26
2024-07-28,06:00,1.5,0.0,16,0.0,0.0,1.5
2024-07-28,07:00,1.55,1.25,16,1.25,0.0,0.30000000000000004
2024-07-28,08:00,1.54,2.43,16,1.54,0.8900000000000001,0.0
2024-07-28,09:00,0.34,3.49,16,0.34,3.1500000000000004,0.0
2024-07-28,10:00,0.48,1.09,16,0.48,0.6100000000000001,0.0
2024-07-28,11:00,0.28,5.05,16,0.28,4.77,0.0
2024-07-28,12:00,0.71,5.46,16,0.71,4.75,0.0
2024-07-28,13:00,0.34,5.6,16,0.34,5.26,0.0
2024-07-28,14:00,0.54,3.28,16,0.54,2.7399999999999998,0.0
2024-07-28,15:00,0.49,0.5,16,0.49,0.010000000000000009,0.0
2024-07-28,16:00,0.81,2.63,16,0.81,1.8199999999999998,0.0
2024-07-28,17:00,1.9,1.7,13,1.7,0.0,0.19999999999999996
2024-07-28,18:00,1.56,2.43,16,1.56,0.8700000000000001,0.0
2024-07-28,19:00,1.01,0.75,16,0.75,0.0,0.26
2024-07-28,20:00,1.8,0.0,16,0.0,0.0,1.8
2024-07-28,21:00,1.77,0.0,16,0.0,0.0,1.77
2024-07-28,22:00,0.83,0.0,16,0.0,0.0,0.83
2024-07-28,23:00,0.46,0.0,16,0.0,0.0,0.46
2024-07-29,00:00,0.21,0.0,16,0.0,0.0,0.21
2024-07-29,01:00,0.14,0.0,16,0.0,0.0,0.14
2024-07-29,02:00,0.3,0.0,16,0.0,0.0,0.3
2024-07-29,03:00,0.12,0.0,13,0.0,0.0,0.12
2024-07-29,04:00,0.13,0.0,16,0.0,0.0,0.13
2024-07-29,05:00,0.25,0.0,16,0.0,0.0,0.25
2024-07-29,06:00,1.89,0.0,16,0.0,0.0,1.89
2024-07-29,07:00,0.84,0.75,16,0.75,0.0,0.08999999999999997
2024-07-29,08:00,1.51,1.46,16,1.46,0.0,0.050000000000000044
2024-07-29,09:00,0.74,3.49,16,0.74,2.75,0.0
2024-07-29,10:00,0.51,2.63,16,0.51,2.12,0.0
2024-07-29,11:00,0.26,3.03,16,0.26,2.7699999999999996,0.0
2024-07-29,12:00,0.67,3.28,16,0.67,2.61,0.0
2024-07-29,13:00,0.79,3.36,16,0.79,2.57,0.0
2024-07-29,14:00,0.07,3.28,16,0.07,3.21,0.0
2024-07-29,15:00,0.2,0.44,14,0.2,0.24,0.0
2024-07-29,16:00,0.43,1.09,16,0.43,0.6600000000000001,0.0
2024-07-29,17:00,2.75,2.09,16,2.09,0.0,0.6600000000000001
2024-07-29,18:00,1.44,0.24,16,0.24,0.0,1.2
2024-07-29,19:00,2.49,0.31,16,0.31,0.0,2.18
2024-07-29,20:00,1.95,0.0,16,0.0,0.0,1.95
2024-07-29,21:00,2.02,0.0,16,0.0,0.0,2.02
2024-07-29,22:00,0.31,0.0,16,0.0,0.0,0.31
2024-07-29,23:00,0.6,0.0,16,0.0,0.0,0.6
2024-07-30,00:00,0.27,0.0,16,0.0,0.0,0.27
2024-07-30,01:00,0.16,0.0,16,0.0,0.0,0.16
2024-07-30,02:00,0.14,0.0,16,0.0,0.0,0.14
2024-07-30,03:00,0.23,0.0,16,0.0,0.0,0.23
2024-07-30,04:00,0.16,0.0,16,0.0,0.0,0.16
2024-07-30,05:00,0.22,0.0,16,0.0,0.0,0.22
2024-07-30,06:00,1.43,0.0,16,0.0,0.0,1.43
2024-07-30,07:00,1.6,0.66,14,0.66,0.0,0.9400000000000001
2024-07-30,08:00,0.98,1.46,16,0.98,0.48,0.0
2024-07-30,09:00,0.24,2.09,16,0.24,1.8499999999999999,0.0
2024-07-30,10:00,0.58,2.63,16,0.58,2.05,0.0
2024-07-30,11:00,0.53,3.03,16,0.53,2.5,0.0
2024-07-30,12:00,0.34,1.36,16,0.34,1.02,0.0
2024-07-30,13:00,0.5,1.4,16,0.5,0.8999999999999999,0.0
2024-07-30,14:00,0.5,3.28,16,0.5,2.78,0.0
2024-07-30,15:00,0.33,3.03,16,0.33,2.6999999999999997,0.0
2024-07-30,16:00,0.46,4.38,16,0.46,3.92,0.0
2024-07-30,17:00,2.12,3.49,16,2.12,1.37,0.0
2024-07-30,18:00,2.06,1.46,16,1.46,0.0,0.6000000000000001
2024-07-30,19:00,1.58,0.75,16,0.75,0.0,0.8300000000000001
2024-07-30,20:00,2.28,0.0,16,0.0,0.0,2.28
2024-07-30,21:00,1.67,0.0,16,0.0,0.0,1.67
2024-07-30,22:00,0.66,0.0,16,0.0,0.0,0.66
2024-07-30,23:00,0.51,0.0,16,0.0,0.0,0.51
2024-07-31,00:00,0.09,0.0,16,0.0,0.0,0.09
2024-07-31,01:00,0.2,0.0,16,0.0,0.0,0.2
2024-07-31,02:00,0.29,0.0,16,0.0,0.0,0.29
2024-07-31,03:00,0.18,0.0,16,0.0,0.0,0.18
2024-07-31,04:00,0.19,0.0,16,0.0,0.0,0.19
2024-07-31,05:00,0.11,0.0,16,0.0,0.0,0.11
2024-07-31,06:00,1.69,0.0,16,0.0,0.0,1.69
2024-07-31,07:00,1.76,0.31,16,0.31,0.0,1.45
2024-07-31,08:00,1.91,2.43,16,1.91,0.5200000000000002,0.0
2024-07-31,09:00,0.61,3.49,16,0.61,2.8800000000000003,0.0
2024-07-31,10:00,0.59,2.63,16,0.59,2.04,0.0
2024-07-31,11:00,0.56,1.26,16,0.56,0.7,0.0
2024-07-31,12:00,0.33,3.28,16,0.33,2.9499999999999997,0.0
2024-07-31,13:00,0.79,5.6,16,0.79,4.81,0.0
2024-07-31,14:00,0.52,5.46,16,0.52,4.9399999999999995,0.0
2024-07-31,15:00,0.2,1.26,16,0.2,1.06,0.0
2024-07-31,16:00,0.36,4.38,16,0.36,4.02,0.0
2024-07-31,17:00,1.85,0.76,14,0.76,0.0,1.09
2024-07-31,18:00,2.23,2.43,16,2.23,0.20000000000000018,0.0
2024-07-31,19:00,2.73,1.25,16,1.25,0.0,1.48
2024-07-31,20:00,1.88,0.0,16,0.0,0.0,1.88
2024-07-31,21:00,2.56,0.0,16,0.0,0.0,2.56
2024-07-31,22:00,0.84,0.0,16,0.0,0.0,0.84
2024-07-31,23:00,0.74,0.0,16,0.0,0.0,0.74
2024-08-01,00:00,0.19,0.0,16,0.0,0.0,0.19
2024-08-01,01:00,0.22,0.0,16,0.0,0.0,0.22
2024-08-01,02:00,0.17,0.0,16,0.0,0.0,0.17
2024-08-01,03:00,0.19,0.0,16,0.0,0.0,0.19
2024-08-01,04:00,0.12,0.0,16,0.0,0.0,0.12
2024-08-01,05:00,0.16,0.0,16,0.0,0.0,0.16
2024-08-01,06:00,1.06,0.0,16,0.0,0.0,1.06
2024-08-01,07:00,1.64,1.25,16,1.25,0.0,0.3899999999999999
2024-08-01,08:00,1.24,2.43,16,1.24,1.1900000000000002,0.0
2024-08-01,09:00,0.41,3.49,16,0.41,3.08,0.0
2024-08-01,10:00,0.74,2.63,16,0.74,1.89,0.0
2024-08-01,11:00,0.38,3.03,16,0.38,2.65,0.0
2024-08-01,12:00,0.53,5.46,16,0.53,4.93,0.0
2024-08-01,13:00,0.2,1.4,16,0.2,1.2,0.0
2024-08-01,14:00,-0.11,5.46,16,-0.11,5.57,0.0
2024-08-01,15:00,0.27,3.03,16,0.27,2.76,0.0
2024-08-01,16:00,0.4,4.38,16,0.4,3.98,0.0
2024-08-01,17:00,1.38,3.49,16,1.38,2.1100000000000003,0.0
2024-08-01,18:00,2.68,2.43,16,2.43,0.0,0.25
2024-08-01,19:00,1.58,1.25,16,1.25,0.0,0.33000000000000007
2024-08-01,20:00,1.82,0.0,16,0.0,0.0,1.82
2024-08-01,21:00,2.05,0.0,16,0.0,0.0,2.05
2024-08-01,22:00,0.7,0.0,16,0.0,0.0,0.7
2024-08-01,23:00,0.46,0.0,16,0.0,0.0,0.46
2024-08-02,00:00,0.14,0.0,16,0.0,0.0,0.14
2024-08-02,01:00,0.2,0.0,16,0.0,0.0,0.2
2024-08-02,02:00,0.31,0.0,16,0.0,0.0,0.31
2024-08-02,03:00,0.21,0.0,16,0.0,0.0,0.21
2024-08-02,04:00,0.22,0.0,16,0.0,0.0,0.22
2024-08-02,05:00,0.26,0.0,16,0.0,0.0,0.26
2024-08-02,06:00,0.98,0.0,16,0.0,0.0,0.98
2024-08-02,07:00,1.4,0.31,16,0.31,0.0,1.0899999999999999
2024-08-02,08:00,1.37,0.61,16,0.61,0.0,0.7600000000000001
2024-08-02,09:00,0.45,2.09,16,0.45,1.64,0.0
2024-08-02,10:00,0.1,4.38,16,0.1,4.28,0.0
2024-08-02,11:00,0.55,5.05,16,0.55,4.5,0.0
2024-08-02,12:00,0.64,5.46,16,0.64,4.82,0.0
2024-08-02,13:00,0.6,3.36,16,0.6,2.76,0.0
2024-08-02,14:00,0.59,1.36,16,0.59,0.7700000000000001,0.0
2024-08-02,15:00,0.12,3.03,16,0.12,2.9099999999999997,0.0
2024-08-02,16:00,0.34,1.09,16,0.34,0.75,0.0
2024-08-02,17:00,2.15,3.49,16,2.15,1.3400000000000003,0.0
2024-08-02,18:00,2.66,2.43,16,2.43,0.0,0.22999999999999998
2024-08-02,19:00,2.89,1.25,16,1.25,0.0,1.6400000000000001
2024-08-02,20:00,0.99,0.0,16,0.0,0.0,0.99
2024-08-02,21:00,1.71,0.0,16,0.0,0.0,1.71
2024-08-02,22:00,0.65,0.0,16,0.0,0.0,0.65
2024-08-02,23:00,0.47,0.0,16,0.0,0.0,0.47
2024-08-03,00:00,0.22,0.0,16,0.0,0.0,0.22
2024-08-03,01:00,0.14,0.0,16,0.0,0.0,0.14
2024-08-03,02:00,0.19,0.0,13,0.0,0.0,0.19
2024-08-03,03:00,0.16,0.0,16,0.0,0.0,0.16
2024-08-03,04:00,0.26,0.0,16,0.0,0.0,0.26
2024-08-03,05:00,0.19,0.0,16,0.0,0.0,0.19
2024-08-03,06:00,1.65,0.0,16,0.0,0.0,1.65
2024-08-03,07:00,1.17,0.75,16,0.75,0.0,0.41999999999999993
2024-08-03,08:00,1.38,1.46,16,1.38,0.08000000000000007,0.0
2024-08-03,09:00,0.41,2.09,16,0.41,1.68,0.0
2024-08-03,10:00,0.14,4.38,16,0.14,4.24,0.0
2024-08-03,11:00,0.36,3.03,16,0.36,2.67,0.0
2024-08-03,12:00,0.34,5.46,16,0.34,5.12,0.0
2024-08-03,13:00,0.29,3.36,16,0.29,3.07,0.0
2024-08-03,14:00,0.51,0.55,16,0.51,0.040000000000000036,0.0
2024-08-03,15:00,0.33,3.03,16,0.33,2.6999999999999997,0.0
2024-08-03,16:00,0.91,2.63,16,0.91,1.7199999999999998,0.0
